ADMIN,ISO_A3,FPU_ID,LSsum,PY5sum,PY5per,PY10sum,PY10per,PY25sum,PY25per,PY50sum,PY50per,PY100sum,PY100per,PY250sum,PY250per,PY500sum,PY500per,PY1000sum,PY1000per
Netherlands,NLD,123,5750353,2452996,0.426581812,2599705,0.452094854,2734139,0.475473245,2811562,0.488937288,2883327,0.501417391,2939157,0.51112636,2974459,0.517265462,3036408,0.52803854
Netherlands,NLD,243,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,NCL,393,11592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,NCL,394,209305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,412,992763,19076,0.019215059,24879,0.025060362,27042,0.02723913,27513,0.027713563,30816,0.031040641,31755,0.031986486,31820,0.03205196,32904,0.033143862
New Zealand,NZL,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,420,2893734,94635,0.032703421,123705,0.042749264,130574,0.045123014,134635,0.046526391,136072,0.047022981,144732,0.050015655,149045,0.051506116,157020,0.054262071
Nicaragua,NIC,295,5691049,106426,0.018700595,119942,0.021075552,129183,0.02269933,137684,0.024193079,141793,0.02491509,146545,0.025750086,149270,0.026228908,151897,0.02669051
Niger,NER,223,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,233,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,501,421358,1739,0.004127132,2316,0.005496514,2913,0.006913361,4433,0.010520745,4730,0.011225609,5743,0.01362974,5937,0.014090156,5968,0.014163728
Niger,NER,502,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,505,2772837,87799,0.03166396,107727,0.038850823,121266,0.043733548,134774,0.048605093,153252,0.055269026,163661,0.059022943,175544,0.063308445,178730,0.064457449
Niger,NER,511,13159112,193673,0.014717786,333288,0.025327545,459858,0.034945975,524265,0.039840454,561587,0.042676664,658982,0.050077999,692186,0.05260127,721264,0.054810993
Nigeria,NGA,298,1065231,74018,0.069485398,90956,0.085386174,118058,0.110828543,156024,0.146469639,159706,0.149926166,177991,0.167091457,182887,0.171687643,190437,0.178775308
Nigeria,NGA,307,36924594,1214122,0.03288112,1401423,0.037953647,2081907,0.056382665,2486527,0.067340673,2825566,0.076522602,3186532,0.086298363,3435638,0.093044706,3722239,0.100806498
Nigeria,NGA,308,27961022,323623,0.011574076,374159,0.013381449,427539,0.015290536,463646,0.016581869,499870,0.017877387,532126,0.019030993,561819,0.020092935,592963,0.021206771
Nigeria,NGA,318,233670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,505,26925463,1353918,0.050283926,1581222,0.058725898,1885659,0.070032556,2029239,0.075365055,2184766,0.08114126,2368602,0.087968849,2501812,0.092916211,2654020,0.09856915
Nigeria,NGA,506,1988949,50855,0.02556878,101999,0.051282863,134726,0.067737282,143964,0.072381946,152877,0.076863208,168796,0.084866932,177461,0.089223504,187717,0.094379997
Nigeria,NGA,511,37790852,727793,0.019258444,809316,0.021415659,890892,0.023574277,940141,0.024877476,984705,0.026056703,1047448,0.027716972,1108426,0.029330537,1161295,0.030729527
Nigeria,NGA,512,21480053,386466,0.017991855,449503,0.020926531,525085,0.024445238,566909,0.026392346,614924,0.028627676,670338,0.031207465,711890,0.033141911,739729,0.03443795
Nigeria,NGA,513,14545417,472357,0.032474628,577976,0.039735953,788071,0.054180021,906004,0.062287936,1046146,0.071922723,1288458,0.088581716,1354543,0.093125072,1417748,0.097470427
North Korea,PRK,43,1687,199,0.117960877,253,0.149970362,306,0.181387078,354,0.209839953,354,0.209839953,354,0.209839953,354,0.209839953,354,0.209839953
North Korea,PRK,144,1010353,60781,0.060158182,65190,0.064522004,66877,0.066191717,67451,0.066759835,68304,0.067604095,69394,0.068682926,73411,0.072658764,74303,0.073541624
North Korea,PRK,157,2710033,380757,0.140499027,399816,0.147531783,403309,0.148820697,406574,0.150025479,431653,0.15927961,472592,0.174386068,489106,0.180479721,546441,0.20163629
North Korea,PRK,162,19295336,725844,0.037617588,817033,0.042343549,904653,0.046884542,1054621,0.054656783,1125971,0.058354568,1241661,0.064350318,1349856,0.069957631,1452479,0.07527617
North Korea,PRK,177,1200873,26405,0.02198817,27124,0.022586901,30568,0.025454815,32829,0.027337612,34286,0.028550896,34939,0.029094667,35575,0.029624282,36014,0.029989849
North Korea,PRK,464,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Cyprus,-99,171,303040,394,0.001300158,446,0.001471753,3708,0.012236008,3708,0.012236008,3738,0.012335005,3754,0.012387804,5618,0.018538807,5809,0.019169087
Norway,-99,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,-99,95,8891,0,0,49,0.005511191,63,0.007085817,63,0.007085817,63,0.007085817,63,0.007085817,63,0.007085817,71,0.007985603
Norway,-99,96,4002017,154667,0.038647262,169415,0.042332404,175856,0.043941842,185162,0.04626717,197156,0.049264159,200360,0.050064755,202331,0.050557257,205172,0.051267149
Norway,-99,103,31808,1363,0.042850855,4322,0.135877767,4332,0.136192153,4332,0.136192153,4358,0.137009557,4358,0.137009557,4358,0.137009557,4358,0.137009557
Oman,OMN,212,305932,922,0.003013742,1859,0.006076514,4659,0.015228874,4659,0.015228874,4659,0.015228874,8543,0.027924506,8546,0.027934312,8599,0.028107553
Oman,OMN,251,2664439,15115,0.005672864,24288,0.009115615,27850,0.010452482,28998,0.010883342,30194,0.011332217,30238,0.01134873,40085,0.015044443,40205,0.01508948
Oman,OMN,253,10602,0,0,0,0,0,0,0,0,0,0,7,0.000660253,7,0.000660253,7,0.000660253
Oman,OMN,268,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,PAK,20,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,PAK,188,242065,183,0.000755995,1930,0.007973065,3235,0.013364179,3242,0.013393097,3242,0.013393097,3242,0.013393097,3244,0.013401359,3244,0.013401359
Pakistan,PAK,205,14387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,PAK,206,17233992,163784,0.009503544,262456,0.015228973,282826,0.016410939,293676,0.017040509,350471,0.020336031,360112,0.020895449,395513,0.022949587,436902,0.025351178
Pakistan,PAK,217,16418316,1234820,0.075209906,1654807,0.1007903,2048359,0.124760603,2418283,0.147291781,2695941,0.164203259,3153569,0.192076276,3308430,0.201508486,3498015,0.213055651
Pakistan,PAK,471,16857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,PAK,491,49049036,2063646,0.04207312,2740746,0.055877673,3234966,0.065953712,3478398,0.070916745,3707797,0.075593677,4016834,0.08189425,4225482,0.086148115,4429602,0.090309665
Pakistan,PAK,494,85005933,4211069,0.04953853,5740958,0.067535968,7394514,0.086988211,8419262,0.099043228,9348260,0.109971853,10453798,0.122977275,11388019,0.133967343,12224052,0.143802339
Pakistan,PAK,497,21666362,1739919,0.080305083,2290038,0.105695548,3000811,0.138500917,3438794,0.158715801,3834605,0.176984258,4291821,0.198086832,4623840,0.213411001,4989385,0.230282546
Palestine,PSE,179,23952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,PSE,182,1151250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,PSE,183,1769843,8429,0.004762569,8429,0.004762569,8429,0.004762569,8429,0.004762569,8429,0.004762569,8429,0.004762569,8429,0.004762569,8429,0.004762569
Palestine,PSE,187,2033750,849,0.000417455,849,0.000417455,849,0.000417455,849,0.000417455,896,0.000440565,914,0.000449416,934,0.00045925,934,0.00045925
Panama,PAN,295,3409533,33158,0.009725086,43930,0.012884462,53937,0.015819469,62683,0.018384629,63532,0.018633637,70305,0.020620126,78084,0.02290167,81513,0.02390738
Panama,PAN,326,460,1,0.002173913,1,0.002173913,1,0.002173913,1,0.002173913,1,0.002173913,1,0.002173913,1,0.002173913,1,0.002173913
Papua New Guinea,PNG,332,7211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,335,20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,345,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,355,169111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,359,5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,362,24830,1994,0.080306081,4915,0.197946033,5020,0.202174789,5046,0.203221909,5142,0.2070882,5192,0.209101893,5217,0.210108739,5253,0.211558598
Papua New Guinea,PNG,363,5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,368,5653421,189817,0.0335756,230951,0.040851548,242530,0.042899689,257708,0.045584435,270342,0.047819188,277618,0.049106196,283166,0.050087549,289595,0.051224736
Papua New Guinea,PNG,370,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,373,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,374,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PRY,403,12,4,0.333333333,8,0.666666667,11,0.916666667,11,0.916666667,11,0.916666667,11,0.916666667,11,0.916666667,11,0.916666667
Paraguay,PRY,552,1647944,15937,0.009670838,27740,0.016833096,33880,0.020558951,38653,0.023455287,41013,0.024887375,48039,0.029150869,50593,0.030700679,54841,0.033278437
Paraguay,PRY,561,4066,209,0.051401869,298,0.073290703,352,0.086571569,698,0.171667486,815,0.200442696,1729,0.425233645,1803,0.44343335,2623,0.645105755
Paraguay,PRY,572,933,181,0.193997856,207,0.221864952,214,0.229367631,216,0.231511254,221,0.236870311,226,0.242229368,232,0.248660236,237,0.254019293
Paraguay,PRY,573,4839994,93399,0.019297338,111548,0.023047136,140593,0.029048177,151259,0.031251898,158976,0.032846322,172816,0.035705829,180392,0.037271121,193555,0.039990752
Peru,PER,338,166888,11906,0.071341259,16610,0.099527827,20614,0.123519965,23163,0.138793682,27050,0.162084751,27673,0.165817794,27932,0.167369733,28059,0.168130722
Peru,PER,384,18918529,851642,0.045016291,958125,0.050644794,1169550,0.061820346,1223613,0.06467802,1368615,0.07234257,1430091,0.075592082,1438950,0.076060353,1460100,0.077178305
Peru,PER,395,1259688,26921,0.021371165,37188,0.029521596,46654,0.037036155,52468,0.041651584,67244,0.053381472,71529,0.056783108,74942,0.059492509,75456,0.059900547
Peru,PER,523,663314,150854,0.227424719,278447,0.419781582,326941,0.492890245,451714,0.680995728,503357,0.758851766,544837,0.821386251,547504,0.825406972,552615,0.833112221
Peru,PER,524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,534,5310,2626,0.494538606,3624,0.682485876,2626,0.494538606,3624,0.682485876,2636,0.496421846,3634,0.684369115,3634,0.684369115,3647,0.686817326
Peru,PER,535,3330551,260155,0.0781117,271302,0.081458593,277705,0.083381098,282301,0.08476105,286308,0.085964154,293391,0.088090829,297064,0.08919365,298571,0.089646128
Peru,PER,536,4820515,172828,0.035852601,187776,0.038953514,208972,0.043350555,220008,0.045639937,231457,0.048014994,252445,0.052368886,256940,0.053301359,291299,0.060429021
Peru,PER,542,289998,7130,0.024586376,17529,0.060445244,22218,0.076614321,23411,0.080728143,23491,0.081004007,27426,0.094573066,36057,0.12433534,36125,0.124569825
Philippines,PHL,286,18917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,294,858079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,301,96209063,3196775,0.033227379,3707106,0.038531775,4581956,0.047624993,4996166,0.051930305,5338029,0.05548364,5754702,0.059814552,5994504,0.062307061,6460208,0.067147603
Philippines,PHL,310,157701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,16,119462,132,0.001104954,132,0.001104954,132,0.001104954,132,0.001104954,132,0.001104954,132,0.001104954,132,0.001104954,132,0.001104954
Poland,POL,107,52475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,108,60712,64,0.001054157,69,0.001136513,69,0.001136513,97,0.001597707,106,0.001745948,202,0.003327184,220,0.003623666,234,0.003854263
Poland,POL,115,38028438,1425682,0.037489891,1708586,0.044929166,1974789,0.051929269,2098854,0.055191696,2220382,0.05838741,2363693,0.062155932,2477061,0.065137069,2621576,0.068937252
Poland,POL,118,26418,356,0.013475661,7172,0.271481566,7172,0.271481566,7172,0.271481566,7172,0.271481566,7186,0.272011507,7186,0.272011507,7186,0.272011507
Poland,POL,421,221997,14581,0.065681068,16979,0.076483016,16979,0.076483016,16979,0.076483016,16979,0.076483016,16979,0.076483016,16979,0.076483016,16979,0.076483016
Portugal,PRT,165,10000235,130268,0.013026494,145613,0.014560958,152733,0.015272941,154858,0.015485436,158877,0.015887327,169054,0.016905003,177409,0.017740483,186671,0.018666661
Portugal,PRT,178,231203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,PRI,237,3621027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,209,1896705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,253,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republic of Congo,COG,339,77258,1411,0.018263481,1914,0.024774133,2004,0.025939061,2057,0.026625074,2080,0.026922778,2112,0.027336975,2125,0.027505242,2142,0.027725284
Republic of Congo,COG,344,1776158,20525,0.011555841,21411,0.012054671,21863,0.012309153,22177,0.012485939,22876,0.012879485,23892,0.013451506,25274,0.01422959,25919,0.014592733
Republic of Congo,COG,515,77233,5268,0.068209185,5593,0.072417231,5927,0.076741807,5999,0.077674051,6033,0.078114278,17315,0.224191732,17364,0.224826175,22441,0.290562324
Republic of Congo,COG,518,140128,32160,0.229504453,42542,0.303593857,44855,0.320100194,45987,0.328178522,47642,0.339989153,54492,0.38887303,55070,0.392997831,59928,0.427666134
Republic of Congo,COG,529,501609,69825,0.139202048,77924,0.15534809,79255,0.158001551,82256,0.163984299,83969,0.167399309,85348,0.170148462,96419,0.192219438,97670,0.194713412
Republic of Congo,COG,540,1819512,1029,0.000565536,1109,0.000609504,1137,0.000624893,1150,0.000632038,1335,0.000733713,1362,0.000748552,1409,0.000774383,1416,0.000778231
Republic of Serbia,SRB,15,6611060,424803,0.064256413,687855,0.104046099,737804,0.111601468,763121,0.11543096,783927,0.11857811,855973,0.129475909,909501,0.137572643,925522,0.139996007
Republic of Serbia,SRB,16,629397,14827,0.023557468,25427,0.040398985,25795,0.040983672,27598,0.043848318,43343,0.068864326,48937,0.077752198,54123,0.08599183,54123,0.08599183
Republic of Serbia,SRB,169,85959,172,0.002000954,2453,0.028536861,2453,0.028536861,2453,0.028536861,2453,0.028536861,2453,0.028536861,2453,0.028536861,2453,0.028536861
Romania,ROU,15,76347,1356,0.017761012,1362,0.017839601,1941,0.025423396,1942,0.025436494,1942,0.025436494,11217,0.146921294,13277,0.173903362,13277,0.173903362
Romania,ROU,16,21614299,733145,0.033919444,1135729,0.052545262,1518027,0.070232534,1565662,0.0724364,1598581,0.073959419,1714712,0.079332298,1751170,0.081019051,1799234,0.083242764
Romania,ROU,149,99313,3580,0.036047647,3742,0.037678854,3750,0.037759407,3758,0.037839961,3763,0.037890306,3771,0.03797086,3778,0.038041344,3879,0.039058331
Romania,ROU,422,718,378,0.526462396,718,1,718,1,718,1,718,1,718,1,718,1,718,1
Russia,RUS,3,11754,362,0.030798026,442,0.03760422,546,0.046452272,578,0.049174749,612,0.052067381,660,0.056151097,679,0.057767568,689,0.058618343
Russia,RUS,4,81502,3318,0.040710657,4469,0.05483301,5036,0.061789895,5462,0.06701676,5705,0.069998282,6047,0.074194498,6217,0.076280337,6458,0.079237319
Russia,RUS,7,2350773,121753,0.051792751,157039,0.066803132,165863,0.070556791,184226,0.078368264,195889,0.083329611,209991,0.089328489,215370,0.091616672,237840,0.10117523
Russia,RUS,8,1026241,51419,0.050104215,53749,0.052374637,55415,0.053998037,56924,0.055468452,59758,0.058229987,60283,0.058741563,60648,0.05909723,61007,0.05944705
Russia,RUS,10,1186289,55199,0.04653082,77463,0.065298591,79650,0.067142155,80439,0.067807254,80797,0.068109036,81768,0.068927555,82025,0.069144197,86542,0.072951869
Russia,RUS,12,2444081,161006,0.065875885,170742,0.069859387,181954,0.074446796,191044,0.078165985,198796,0.08133773,203364,0.083206735,206362,0.084433372,209071,0.085541764
Russia,RUS,14,12227196,577969,0.047269137,663148,0.054235493,717563,0.058685818,748408,0.061208473,783175,0.064051889,820473,0.067102302,847752,0.069333312,880603,0.072020028
Russia,RUS,43,1558498,21971,0.014097548,25546,0.016391423,27039,0.017349397,29876,0.019169739,31728,0.020358063,34875,0.022377315,35699,0.022906029,36035,0.023121621
Russia,RUS,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,57,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,60,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,69,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,74,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,75,949,4,0.004214963,4,0.004214963,4,0.004214963,4,0.004214963,4,0.004214963,6,0.006322445,6,0.006322445,6,0.006322445
Russia,RUS,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,78,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,80,6336,536,0.08459596,683,0.107796717,725,0.114425505,749,0.118213384,743,0.117266414,757,0.11947601,761,0.120107323,850,0.13415404
Russia,RUS,81,9458,493,0.052125185,637,0.067350391,674,0.071262423,683,0.072213999,776,0.082046944,776,0.082046944,798,0.084373018,825,0.087227744
Russia,RUS,82,178910,449,0.002509642,511,0.002856185,549,0.003068582,601,0.003359231,617,0.003448661,671,0.003750489,713,0.003985244,727,0.004063496
Russia,RUS,83,10169,121,0.011898908,149,0.014652375,153,0.015045727,179,0.017602517,189,0.018585898,209,0.02055266,217,0.021339365,217,0.021339365
Russia,RUS,88,408929,11409,0.027899709,12600,0.030812195,13875,0.033930095,35133,0.08591467,35497,0.0868048,42387,0.10365369,43204,0.105651592,44062,0.107749756
Russia,RUS,95,15039,0,0,2,0.000132988,11,0.000731432,15,0.000997407,15,0.000997407,46,0.003058714,46,0.003058714,87,0.005784959
Russia,RUS,96,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,99,1563649,18183,0.011628569,80355,0.05138941,86686,0.055438273,91919,0.058784932,93118,0.059551728,94382,0.060360094,102116,0.065306216,106659,0.0682116
Russia,RUS,101,8062124,98564,0.012225562,128273,0.015910571,152557,0.018922681,156010,0.01935098,167720,0.020803451,177096,0.02196642,186996,0.023194384,187982,0.023316684
Russia,RUS,104,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,108,246065,14063,0.057151566,18192,0.073931685,19342,0.078605247,19955,0.081096458,20184,0.082027107,20762,0.084376079,21942,0.08917156,24100,0.097941601
Russia,RUS,111,260529,3392,0.013019664,4763,0.018282034,8472,0.032518453,9284,0.035635188,11307,0.043400159,12799,0.049126969,13270,0.050934829,14237,0.054646508
Russia,RUS,113,10333,367,0.035517275,376,0.036388271,1020,0.098712862,1133,0.109648698,1143,0.110616471,1314,0.127165392,1330,0.128713829,1394,0.134907578
Russia,RUS,115,843573,58695,0.069579041,61049,0.072369552,63214,0.074936016,69856,0.082809668,76145,0.090264861,77518,0.091892462,78498,0.093054187,80774,0.095752235
Russia,RUS,117,448302,7616,0.016988548,12314,0.027468091,13537,0.030196162,14128,0.03151447,14699,0.032788165,15387,0.034322845,15917,0.035505084,16308,0.036377264
Russia,RUS,119,26429,0,0,13,0.000491884,13,0.000491884,40,0.001513489,42,0.001589163,42,0.001589163,42,0.001589163,42,0.001589163
Russia,RUS,122,2517833,120421,0.047827239,131529,0.052238969,144120,0.057239698,150236,0.059668771,157533,0.062566898,162640,0.064595229,167746,0.066623164,176991,0.070294972
Russia,RUS,124,211485,12452,0.05887888,17324,0.081915975,20497,0.096919403,22372,0.10578528,24652,0.116566187,26643,0.125980566,28231,0.133489373,30593,0.144658014
Russia,RUS,125,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,129,446450,7159,0.01603539,7676,0.017193415,8318,0.018631426,8912,0.019961922,9031,0.020228469,9365,0.020976593,9415,0.021088588,10356,0.023196327
Russia,RUS,130,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,131,310269,2105,0.006784435,4201,0.013539864,22649,0.072997947,28866,0.093035398,32605,0.105086232,40247,0.129716472,40909,0.131850104,43568,0.140420087
Russia,RUS,133,4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,134,362865,4986,0.013740647,8168,0.022509749,8239,0.022705414,8988,0.024769542,9147,0.025207722,9332,0.025717553,9414,0.025943533,9526,0.026252187
Russia,RUS,142,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,143,27993,0,0,61,0.002179116,81,0.002893581,83,0.002965027,103,0.003679491,118,0.00421534,203,0.007251813,203,0.007251813
Russia,RUS,144,2572,410,0.15940902,477,0.185458787,550,0.213841369,927,0.360419907,930,0.361586314,956,0.371695179,964,0.374805599,966,0.375583204
Russia,RUS,145,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,RUS,146,14447669,741068,0.051293257,958344,0.066332084,1118179,0.077395115,1137067,0.078702454,1157276,0.080101226,1193444,0.082604606,1204792,0.083390061,1227236,0.08494353
Russia,RUS,158,20500,154,0.007512195,154,0.007512195,154,0.007512195,154,0.007512195,154,0.007512195,154,0.007512195,154,0.007512195,154,0.007512195
Russia,RUS,423,47325,2412,0.050966719,2555,0.053988378,2771,0.058552562,2860,0.060433175,2867,0.060581088,2947,0.062271527,3129,0.066117274,3182,0.06723719
Russia,RUS,425,28662,742,0.025887935,1168,0.04075082,1352,0.04717047,1496,0.052194543,1552,0.05414835,1608,0.056102156,1640,0.057218617,1670,0.058265299
Russia,RUS,426,10125,473,0.046716049,569,0.056197531,593,0.058567901,807,0.079703704,821,0.08108642,879,0.086814815,909,0.089777778,948,0.09362963
Russia,RUS,431,12225,310,0.025357873,363,0.029693252,428,0.035010225,444,0.036319018,454,0.037137014,468,0.038282209,492,0.040245399,508,0.041554192
Russia,RUS,432,27563,1591,0.057722309,1690,0.06131408,1879,0.068171099,2014,0.073068969,2020,0.073286652,2163,0.078474767,2201,0.079853427,2257,0.081885136
Russia,RUS,434,249792,18175,0.072760537,25597,0.102473258,26471,0.105972169,27572,0.110379836,27786,0.111236549,28982,0.116024532,30318,0.121372982,30455,0.121921439
Russia,RUS,435,13479,612,0.045403962,698,0.051784257,778,0.057719415,808,0.0599451,831,0.061651458,805,0.059722531,826,0.06128051,902,0.066918911
Russia,RUS,436,6112,26,0.004253927,94,0.015379581,206,0.033704188,214,0.035013089,224,0.036649215,238,0.038939791,252,0.041230366,291,0.047611257
Russia,RUS,437,33746,685,0.020298702,1063,0.03150003,1139,0.033752148,1141,0.033811415,1150,0.034078113,1231,0.036478397,1259,0.037308125,1278,0.037871155
Russia,RUS,438,173752,5089,0.029288871,6343,0.036506055,6747,0.038831208,7190,0.041380819,7429,0.042756342,7967,0.04585271,8169,0.047015286,8412,0.048413831
Russia,RUS,439,204176,11240,0.055050545,12396,0.060712327,12661,0.062010226,12872,0.063043649,13326,0.06526722,13702,0.067108769,14507,0.071051446,14860,0.072780346
Russia,RUS,440,931706,69631,0.074734949,74481,0.079940453,76523,0.082132132,82328,0.088362638,83842,0.089987614,85083,0.091319579,85674,0.0919539,87701,0.094129479
Russia,RUS,442,16373,94,0.005741159,134,0.008184206,173,0.010566176,198,0.01209308,198,0.01209308,198,0.01209308,200,0.012215232,293,0.017895315
Russia,RUS,444,9801268,412050,0.042040479,483884,0.049369531,525224,0.053587352,547488,0.055858895,566184,0.057766403,584144,0.059598819,597843,0.060996496,625813,0.063850208
Russia,RUS,445,121829,546,0.004481692,630,0.005171183,643,0.00527789,648,0.005318931,667,0.005474887,714,0.005860674,719,0.005901715,762,0.006254668
Russia,RUS,446,325474,6414,0.019706643,8452,0.02596828,10043,0.030856535,10763,0.033068694,11361,0.034906014,13654,0.041951124,14310,0.043966646,15820,0.048606033
Russia,RUS,449,2941528,91281,0.031031831,117032,0.039786125,131947,0.044856619,148548,0.050500284,156068,0.053056779,163390,0.055545961,169304,0.057556481,178374,0.060639912
Russia,RUS,450,3482727,64354,0.018478049,101079,0.029022947,121347,0.034842524,130738,0.037538974,137331,0.039432031,184437,0.052957639,195358,0.0560934,201760,0.057931615
Russia,RUS,451,7975099,374176,0.046918038,562741,0.070562259,608170,0.076258614,621869,0.077976336,705321,0.088440407,743390,0.09321389,770354,0.096594914,783249,0.098211822
Russia,RUS,452,2616251,68446,0.026161863,163592,0.062529169,170463,0.065155446,172343,0.065874031,176040,0.067287122,180261,0.068900499,181432,0.069348086,183402,0.070101072
Russia,RUS,454,4788996,275185,0.05746194,318531,0.066513106,351634,0.073425411,364251,0.076059993,374938,0.078291567,400382,0.08360458,406513,0.084884807,411895,0.086008633
Russia,RUS,455,25179930,776186,0.030825582,915237,0.036347877,958074,0.038049113,991905,0.039392683,1022029,0.040589033,1064197,0.0422637,1091949,0.043365847,1125720,0.044707035
Russia,RUS,456,8142574,224927,0.027623575,295776,0.036324631,354456,0.043531198,389283,0.047808347,454316,0.055795133,484822,0.059541614,536976,0.065946714,552148,0.067810007
Russia,RUS,457,12180516,445141,0.036545332,519464,0.042647126,574527,0.047167706,610649,0.050133262,639827,0.052528727,678686,0.055718986,703946,0.05779279,752750,0.061799517
Russia,RUS,459,1859156,29030,0.015614612,40465,0.021765253,47908,0.025768682,51809,0.027866946,54311,0.029212718,57930,0.0311593,59704,0.032113497,62668,0.033707768
Russia,RUS,461,365118,13245,0.036275944,14104,0.038628608,14671,0.04018153,15416,0.042221967,15885,0.043506483,16478,0.045130615,16733,0.04582902,17070,0.046752009
Russia,RUS,462,762260,38421,0.050404062,56779,0.074487708,60410,0.079251174,65521,0.085956235,67767,0.088902737,71058,0.093220161,71935,0.094370687,72477,0.095081731
Russia,RUS,463,463788,2266,0.004885853,2689,0.005797908,3053,0.006582749,3140,0.006770335,3529,0.00760908,3631,0.007829008,4069,0.008773405,4141,0.008928648
Russia,RUS,465,8131577,240783,0.029610861,289522,0.035604656,328414,0.040387492,371330,0.045665189,423817,0.052119902,505345,0.062146002,576327,0.070875182,648483,0.079748738
